,eb,eblc,metric,value,model,tfe,data,te_metric,te
498,0.03,pmc,rse,0.5349653363227844,nbeats,0.09589716318101744,weather,mae,4.08013391494751
498,0.03,pmc,rse,0.5349653363227844,nbeats,0.09589716318101744,weather,rmse,5.060812950134277
498,0.03,pmc,rse,0.5349653363227844,nbeats,0.09589716318101744,weather,nrmse,0.0473415628075599
498,0.03,pmc,rse,0.5349653363227844,nbeats,0.09589716318101744,weather,rse,0.3109407126903534
498,0.03,pmc,rse,0.5349653363227844,nbeats,0.09589716318101744,weather,corr,0.950429379940033
499,0.03,pmc,rse,0.6041882336139679,transformer,0.06442256037319824,weather,mae,4.08013391494751
499,0.03,pmc,rse,0.6041882336139679,transformer,0.06442256037319824,weather,rmse,5.060812950134277
499,0.03,pmc,rse,0.6041882336139679,transformer,0.06442256037319824,weather,nrmse,0.0473415628075599
499,0.03,pmc,rse,0.6041882336139679,transformer,0.06442256037319824,weather,rse,0.3109407126903534
499,0.03,pmc,rse,0.6041882336139679,transformer,0.06442256037319824,weather,corr,0.950429379940033
500,0.0,swing,rse,0.4569636434316635,dlinear,0.0,weather,rmse,0.0
500,0.0,swing,rse,0.4569636434316635,dlinear,0.0,weather,mae,0.0
500,0.0,swing,rse,0.4569636434316635,dlinear,0.0,weather,nrmse,0.0
500,0.0,swing,rse,0.4569636434316635,dlinear,0.0,weather,rse,0.0
500,0.0,swing,rse,0.4569636434316635,dlinear,0.0,weather,corr,1.0
501,0.0,swing,rse,0.456659272313118,gru,0.0,weather,rmse,0.0
501,0.0,swing,rse,0.456659272313118,gru,0.0,weather,mae,0.0
501,0.0,swing,rse,0.456659272313118,gru,0.0,weather,nrmse,0.0
501,0.0,swing,rse,0.456659272313118,gru,0.0,weather,rse,0.0
501,0.0,swing,rse,0.456659272313118,gru,0.0,weather,corr,1.0
502,0.0,swing,rse,0.4526201784610748,informer,0.0,weather,rmse,0.0
502,0.0,swing,rse,0.4526201784610748,informer,0.0,weather,mae,0.0
502,0.0,swing,rse,0.4526201784610748,informer,0.0,weather,nrmse,0.0
502,0.0,swing,rse,0.4526201784610748,informer,0.0,weather,rse,0.0
502,0.0,swing,rse,0.4526201784610748,informer,0.0,weather,corr,1.0
503,0.0,swing,rse,0.484830692410469,nbeats,0.0,weather,rmse,0.0
503,0.0,swing,rse,0.484830692410469,nbeats,0.0,weather,mae,0.0
503,0.0,swing,rse,0.484830692410469,nbeats,0.0,weather,nrmse,0.0
503,0.0,swing,rse,0.484830692410469,nbeats,0.0,weather,rse,0.0
503,0.0,swing,rse,0.484830692410469,nbeats,0.0,weather,corr,1.0
504,0.0,swing,rse,0.5685767531394958,transformer,0.0,weather,rmse,0.0
504,0.0,swing,rse,0.5685767531394958,transformer,0.0,weather,mae,0.0
504,0.0,swing,rse,0.5685767531394958,transformer,0.0,weather,nrmse,0.0
504,0.0,swing,rse,0.5685767531394958,transformer,0.0,weather,rse,0.0
504,0.0,swing,rse,0.5685767531394958,transformer,0.0,weather,corr,1.0
505,0.01,swing,rse,0.4559228420257568,dlinear,-0.0022828454948259293,weather,mae,1.8919655084609983
505,0.01,swing,rse,0.4559228420257568,dlinear,-0.0022828454948259293,weather,rmse,2.277822971343994
505,0.01,swing,rse,0.4559228420257568,dlinear,-0.0022828454948259293,weather,nrmse,0.0213079806417226
505,0.01,swing,rse,0.4559228420257568,dlinear,-0.0022828454948259293,weather,rse,0.1399514228105545
505,0.01,swing,rse,0.4559228420257568,dlinear,-0.0022828454948259293,weather,corr,0.9904115796089172
506,0.01,swing,rse,0.4573700278997421,gru,0.001554005604363622,weather,mae,1.8919655084609983
506,0.01,swing,rse,0.4573700278997421,gru,0.001554005604363622,weather,rmse,2.277822971343994
506,0.01,swing,rse,0.4573700278997421,gru,0.001554005604363622,weather,nrmse,0.0213079806417226
506,0.01,swing,rse,0.4573700278997421,gru,0.001554005604363622,weather,rse,0.1399514228105545
506,0.01,swing,rse,0.4573700278997421,gru,0.001554005604363622,weather,corr,0.9904115796089172
507,0.01,swing,rse,0.4546227902173996,informer,0.0044049964045295206,weather,mae,1.8919655084609983
507,0.01,swing,rse,0.4546227902173996,informer,0.0044049964045295206,weather,rmse,2.277822971343994
507,0.01,swing,rse,0.4546227902173996,informer,0.0044049964045295206,weather,nrmse,0.0213079806417226
507,0.01,swing,rse,0.4546227902173996,informer,0.0044049964045295206,weather,rse,0.1399514228105545
507,0.01,swing,rse,0.4546227902173996,informer,0.0044049964045295206,weather,corr,0.9904115796089172
508,0.01,swing,rse,0.4772789776325226,nbeats,-0.01582243327666697,weather,mae,1.8919655084609983
508,0.01,swing,rse,0.4772789776325226,nbeats,-0.01582243327666697,weather,rmse,2.277822971343994
508,0.01,swing,rse,0.4772789776325226,nbeats,-0.01582243327666697,weather,nrmse,0.0213079806417226
508,0.01,swing,rse,0.4772789776325226,nbeats,-0.01582243327666697,weather,rse,0.1399514228105545
508,0.01,swing,rse,0.4772789776325226,nbeats,-0.01582243327666697,weather,corr,0.9904115796089172
509,0.01,swing,rse,0.5670983493328094,transformer,-0.002606961928959486,weather,mae,1.8919655084609983
509,0.01,swing,rse,0.5670983493328094,transformer,-0.002606961928959486,weather,rmse,2.277822971343994
509,0.01,swing,rse,0.5670983493328094,transformer,-0.002606961928959486,weather,nrmse,0.0213079806417226
509,0.01,swing,rse,0.5670983493328094,transformer,-0.002606961928959486,weather,rse,0.1399514228105545
509,0.01,swing,rse,0.5670983493328094,transformer,-0.002606961928959486,weather,corr,0.9904115796089172
510,0.013,swing,rse,0.4632859528064728,dlinear,0.013646667541958188,weather,mae,2.374535322189331
510,0.013,swing,rse,0.4632859528064728,dlinear,0.013646667541958188,weather,rmse,2.870192527770996
510,0.013,swing,rse,0.4632859528064728,dlinear,0.013646667541958188,weather,nrmse,0.0268493238836526
510,0.013,swing,rse,0.4632859528064728,dlinear,0.013646667541958188,weather,rse,0.1763471215963363
510,0.013,swing,rse,0.4632859528064728,dlinear,0.013646667541958188,weather,corr,0.9847654104232788
511,0.013,swing,rse,0.467258483171463,gru,0.02268382756029192,weather,mae,2.374535322189331
511,0.013,swing,rse,0.467258483171463,gru,0.02268382756029192,weather,rmse,2.870192527770996
511,0.013,swing,rse,0.467258483171463,gru,0.02268382756029192,weather,nrmse,0.0268493238836526
511,0.013,swing,rse,0.467258483171463,gru,0.02268382756029192,weather,rse,0.1763471215963363
511,0.013,swing,rse,0.467258483171463,gru,0.02268382756029192,weather,corr,0.9847654104232788
512,0.013,swing,rse,0.4627500623464584,informer,0.02189061592778224,weather,mae,2.374535322189331
512,0.013,swing,rse,0.4627500623464584,informer,0.02189061592778224,weather,rmse,2.870192527770996
512,0.013,swing,rse,0.4627500623464584,informer,0.02189061592778224,weather,nrmse,0.0268493238836526
512,0.013,swing,rse,0.4627500623464584,informer,0.02189061592778224,weather,rse,0.1763471215963363
512,0.013,swing,rse,0.4627500623464584,informer,0.02189061592778224,weather,corr,0.9847654104232788
513,0.013,swing,rse,0.4871927201747894,nbeats,0.004848241089220201,weather,mae,2.374535322189331
513,0.013,swing,rse,0.4871927201747894,nbeats,0.004848241089220201,weather,rmse,2.870192527770996
513,0.013,swing,rse,0.4871927201747894,nbeats,0.004848241089220201,weather,nrmse,0.0268493238836526
513,0.013,swing,rse,0.4871927201747894,nbeats,0.004848241089220201,weather,rse,0.1763471215963363
513,0.013,swing,rse,0.4871927201747894,nbeats,0.004848241089220201,weather,corr,0.9847654104232788
514,0.013,swing,rse,0.5769666135311127,transformer,0.014541327340016705,weather,mae,2.374535322189331
514,0.013,swing,rse,0.5769666135311127,transformer,0.014541327340016705,weather,rmse,2.870192527770996
514,0.013,swing,rse,0.5769666135311127,transformer,0.014541327340016705,weather,nrmse,0.0268493238836526
514,0.013,swing,rse,0.5769666135311127,transformer,0.014541327340016705,weather,rse,0.1763471215963363
514,0.013,swing,rse,0.5769666135311127,transformer,0.014541327340016705,weather,corr,0.9847654104232788
515,0.015,swing,rse,0.4671853333711624,dlinear,0.021879304013549,weather,mae,2.7577767372131348
515,0.015,swing,rse,0.4671853333711624,dlinear,0.021879304013549,weather,rmse,3.3052685260772705
515,0.015,swing,rse,0.4671853333711624,dlinear,0.021879304013549,weather,nrmse,0.0309192575514316
515,0.015,swing,rse,0.4671853333711624,dlinear,0.021879304013549,weather,rse,0.2030785679817199
515,0.015,swing,rse,0.4671853333711624,dlinear,0.021879304013549,weather,corr,0.9800530672073364
516,0.015,swing,rse,0.4715517461299896,gru,0.03158184428134072,weather,mae,2.7577767372131348
516,0.015,swing,rse,0.4715517461299896,gru,0.03158184428134072,weather,rmse,3.3052685260772705
516,0.015,swing,rse,0.4715517461299896,gru,0.03158184428134072,weather,nrmse,0.0309192575514316
516,0.015,swing,rse,0.4715517461299896,gru,0.03158184428134072,weather,rse,0.2030785679817199
516,0.015,swing,rse,0.4715517461299896,gru,0.03158184428134072,weather,corr,0.9800530672073364
517,0.015,swing,rse,0.4686916172504425,informer,0.03429000689973948,weather,mae,2.7577767372131348
517,0.015,swing,rse,0.4686916172504425,informer,0.03429000689973948,weather,rmse,3.3052685260772705
517,0.015,swing,rse,0.4686916172504425,informer,0.03429000689973948,weather,nrmse,0.0309192575514316
517,0.015,swing,rse,0.4686916172504425,informer,0.03429000689973948,weather,rse,0.2030785679817199
517,0.015,swing,rse,0.4686916172504425,informer,0.03429000689973948,weather,corr,0.9800530672073364
518,0.015,swing,rse,0.4864213615655899,nbeats,0.003270146586492823,weather,mae,2.7577767372131348
518,0.015,swing,rse,0.4864213615655899,nbeats,0.003270146586492823,weather,rmse,3.3052685260772705
518,0.015,swing,rse,0.4864213615655899,nbeats,0.003270146586492823,weather,nrmse,0.0309192575514316
518,0.015,swing,rse,0.4864213615655899,nbeats,0.003270146586492823,weather,rse,0.2030785679817199
518,0.015,swing,rse,0.4864213615655899,nbeats,0.003270146586492823,weather,corr,0.9800530672073364
519,0.015,swing,rse,0.5804875493049622,transformer,0.02051860747009564,weather,mae,2.7577767372131348
519,0.015,swing,rse,0.5804875493049622,transformer,0.02051860747009564,weather,rmse,3.3052685260772705
519,0.015,swing,rse,0.5804875493049622,transformer,0.02051860747009564,weather,nrmse,0.0309192575514316
519,0.015,swing,rse,0.5804875493049622,transformer,0.02051860747009564,weather,rse,0.2030785679817199
519,0.015,swing,rse,0.5804875493049622,transformer,0.02051860747009564,weather,corr,0.9800530672073364
520,0.017,swing,rse,0.4760571867227554,dlinear,0.04010766736352517,weather,mae,3.141407966613769
520,0.017,swing,rse,0.4760571867227554,dlinear,0.04010766736352517,weather,rmse,3.767317771911621
520,0.017,swing,rse,0.4760571867227554,dlinear,0.04010766736352517,weather,nrmse,0.0352415144443511
520,0.017,swing,rse,0.4760571867227554,dlinear,0.04010766736352517,weather,rse,0.2314672619104385
520,0.017,swing,rse,0.4760571867227554,dlinear,0.04010766736352517,weather,corr,0.9739043712615968
521,0.017,swing,rse,0.4813881367444992,gru,0.05136990827945201,weather,mae,3.141407966613769
521,0.017,swing,rse,0.4813881367444992,gru,0.05136990827945201,weather,rmse,3.767317771911621
521,0.017,swing,rse,0.4813881367444992,gru,0.05136990827945201,weather,nrmse,0.0352415144443511
521,0.017,swing,rse,0.4813881367444992,gru,0.05136990827945201,weather,rse,0.2314672619104385
521,0.017,swing,rse,0.4813881367444992,gru,0.05136990827945201,weather,corr,0.9739043712615968
522,0.017,swing,rse,0.4748626500368118,informer,0.04683980004326039,weather,mae,3.141407966613769
522,0.017,swing,rse,0.4748626500368118,informer,0.04683980004326039,weather,rmse,3.767317771911621
522,0.017,swing,rse,0.4748626500368118,informer,0.04683980004326039,weather,nrmse,0.0352415144443511
522,0.017,swing,rse,0.4748626500368118,informer,0.04683980004326039,weather,rse,0.2314672619104385
522,0.017,swing,rse,0.4748626500368118,informer,0.04683980004326039,weather,corr,0.9739043712615968
523,0.017,swing,rse,0.4948171824216842,nbeats,0.020182181148884808,weather,mae,3.141407966613769
523,0.017,swing,rse,0.4948171824216842,nbeats,0.020182181148884808,weather,rmse,3.767317771911621
523,0.017,swing,rse,0.4948171824216842,nbeats,0.020182181148884808,weather,nrmse,0.0352415144443511
523,0.017,swing,rse,0.4948171824216842,nbeats,0.020182181148884808,weather,rse,0.2314672619104385
523,0.017,swing,rse,0.4948171824216842,nbeats,0.020182181148884808,weather,corr,0.9739043712615968
524,0.017,swing,rse,0.5946837961673737,transformer,0.04390071361643421,weather,mae,3.141407966613769
524,0.017,swing,rse,0.5946837961673737,transformer,0.04390071361643421,weather,rmse,3.767317771911621
524,0.017,swing,rse,0.5946837961673737,transformer,0.04390071361643421,weather,nrmse,0.0352415144443511
524,0.017,swing,rse,0.5946837961673737,transformer,0.04390071361643421,weather,rse,0.2314672619104385
524,0.017,swing,rse,0.5946837961673737,transformer,0.04390071361643421,weather,corr,0.9739043712615968
525,0.02,swing,rse,0.4813000410795212,dlinear,0.0505638802632821,weather,mae,3.520263671875
525,0.02,swing,rse,0.4813000410795212,dlinear,0.0505638802632821,weather,rmse,4.256260395050049
525,0.02,swing,rse,0.4813000410795212,dlinear,0.0505638802632821,weather,nrmse,0.0398153476417064
525,0.02,swing,rse,0.4813000410795212,dlinear,0.0505638802632821,weather,rse,0.2615083456039428
525,0.02,swing,rse,0.4813000410795212,dlinear,0.0505638802632821,weather,corr,0.9663864374160768
526,0.02,swing,rse,0.4896361082792282,gru,0.06734968154616632,weather,mae,3.520263671875
526,0.02,swing,rse,0.4896361082792282,gru,0.06734968154616632,weather,rmse,4.256260395050049
526,0.02,swing,rse,0.4896361082792282,gru,0.06734968154616632,weather,nrmse,0.0398153476417064
526,0.02,swing,rse,0.4896361082792282,gru,0.06734968154616632,weather,rse,0.2615083456039428
526,0.02,swing,rse,0.4896361082792282,gru,0.06734968154616632,weather,corr,0.9663864374160768
527,0.02,swing,rse,0.4833562821149826,informer,0.06358891937727254,weather,mae,3.520263671875
527,0.02,swing,rse,0.4833562821149826,informer,0.06358891937727254,weather,rmse,4.256260395050049
527,0.02,swing,rse,0.4833562821149826,informer,0.06358891937727254,weather,nrmse,0.0398153476417064
527,0.02,swing,rse,0.4833562821149826,informer,0.06358891937727254,weather,rse,0.2615083456039428
527,0.02,swing,rse,0.4833562821149826,informer,0.06358891937727254,weather,corr,0.9663864374160768
528,0.02,swing,rse,0.4961463063955307,nbeats,0.022807010430590264,weather,mae,3.520263671875
528,0.02,swing,rse,0.4961463063955307,nbeats,0.022807010430590264,weather,rmse,4.256260395050049
528,0.02,swing,rse,0.4961463063955307,nbeats,0.022807010430590264,weather,nrmse,0.0398153476417064
528,0.02,swing,rse,0.4961463063955307,nbeats,0.022807010430590264,weather,rse,0.2615083456039428
528,0.02,swing,rse,0.4961463063955307,nbeats,0.022807010430590264,weather,corr,0.9663864374160768
529,0.02,swing,rse,0.5994247496128082,transformer,0.05146266732102453,weather,mae,3.520263671875
529,0.02,swing,rse,0.5994247496128082,transformer,0.05146266732102453,weather,rmse,4.256260395050049
529,0.02,swing,rse,0.5994247496128082,transformer,0.05146266732102453,weather,nrmse,0.0398153476417064
529,0.02,swing,rse,0.5994247496128082,transformer,0.05146266732102453,weather,rse,0.2615083456039428
529,0.02,swing,rse,0.5994247496128082,transformer,0.05146266732102453,weather,corr,0.9663864374160768
530,0.023,swing,rse,0.498557761311531,dlinear,0.0834288844896285,weather,mae,4.06173849105835
530,0.023,swing,rse,0.498557761311531,dlinear,0.0834288844896285,weather,rmse,4.912628650665283
530,0.023,swing,rse,0.498557761311531,dlinear,0.0834288844896285,weather,nrmse,0.045955367386341
530,0.023,swing,rse,0.498557761311531,dlinear,0.0834288844896285,weather,rse,0.3018361628055572
530,0.023,swing,rse,0.498557761311531,dlinear,0.0834288844896285,weather,corr,0.95419842004776
531,0.023,swing,rse,0.5073136389255524,gru,0.09984822548772014,weather,mae,4.06173849105835
531,0.023,swing,rse,0.5073136389255524,gru,0.09984822548772014,weather,rmse,4.912628650665283
531,0.023,swing,rse,0.5073136389255524,gru,0.09984822548772014,weather,nrmse,0.045955367386341
531,0.023,swing,rse,0.5073136389255524,gru,0.09984822548772014,weather,rse,0.3018361628055572
531,0.023,swing,rse,0.5073136389255524,gru,0.09984822548772014,weather,corr,0.95419842004776
532,0.023,swing,rse,0.4919585883617401,informer,0.0799628481569257,weather,mae,4.06173849105835
532,0.023,swing,rse,0.4919585883617401,informer,0.0799628481569257,weather,rmse,4.912628650665283
532,0.023,swing,rse,0.4919585883617401,informer,0.0799628481569257,weather,nrmse,0.045955367386341
532,0.023,swing,rse,0.4919585883617401,informer,0.0799628481569257,weather,rse,0.3018361628055572
532,0.023,swing,rse,0.4919585883617401,informer,0.0799628481569257,weather,corr,0.95419842004776
533,0.023,swing,rse,0.5149983167648315,nbeats,0.05857810282540839,weather,mae,4.06173849105835
533,0.023,swing,rse,0.5149983167648315,nbeats,0.05857810282540839,weather,rmse,4.912628650665283
533,0.023,swing,rse,0.5149983167648315,nbeats,0.05857810282540839,weather,nrmse,0.045955367386341
533,0.023,swing,rse,0.5149983167648315,nbeats,0.05857810282540839,weather,rse,0.3018361628055572
533,0.023,swing,rse,0.5149983167648315,nbeats,0.05857810282540839,weather,corr,0.95419842004776
534,0.023,swing,rse,0.6132985353469849,transformer,0.07292008643423036,weather,mae,4.06173849105835
534,0.023,swing,rse,0.6132985353469849,transformer,0.07292008643423036,weather,rmse,4.912628650665283
534,0.023,swing,rse,0.6132985353469849,transformer,0.07292008643423036,weather,nrmse,0.045955367386341
534,0.023,swing,rse,0.6132985353469849,transformer,0.07292008643423036,weather,rse,0.3018361628055572
534,0.023,swing,rse,0.6132985353469849,transformer,0.07292008643423036,weather,corr,0.95419842004776
535,0.025,swing,rse,0.502879798412323,dlinear,0.09130642178434009,weather,mae,4.388578414916992
535,0.025,swing,rse,0.502879798412323,dlinear,0.09130642178434009,weather,rmse,5.327504634857178
535,0.025,swing,rse,0.502879798412323,dlinear,0.09130642178434009,weather,nrmse,0.049836341291666
535,0.025,swing,rse,0.502879798412323,dlinear,0.09130642178434009,weather,rse,0.3273265063762665
535,0.025,swing,rse,0.502879798412323,dlinear,0.09130642178434009,weather,corr,0.9459428191184998
536,0.025,swing,rse,0.5130318999290466,gru,0.10988133023253545,weather,mae,4.388578414916992
536,0.025,swing,rse,0.5130318999290466,gru,0.10988133023253545,weather,rmse,5.327504634857178
536,0.025,swing,rse,0.5130318999290466,gru,0.10988133023253545,weather,nrmse,0.049836341291666
536,0.025,swing,rse,0.5130318999290466,gru,0.10988133023253545,weather,rse,0.3273265063762665
536,0.025,swing,rse,0.5130318999290466,gru,0.10988133023253545,weather,corr,0.9459428191184998
537,0.025,swing,rse,0.4978903830051422,informer,0.09092403888347425,weather,mae,4.388578414916992
537,0.025,swing,rse,0.4978903830051422,informer,0.09092403888347425,weather,rmse,5.327504634857178
537,0.025,swing,rse,0.4978903830051422,informer,0.09092403888347425,weather,nrmse,0.049836341291666
537,0.025,swing,rse,0.4978903830051422,informer,0.09092403888347425,weather,rse,0.3273265063762665
