error,compression,data,eb,metrics,forecasting error,model,compression ratio
0.3128253221511841,swing,ettm1,0.15,rse,0.4213487207889557,nbeats,3.51
0.3128253221511841,swing,ettm1,0.15,data_corr,0.9903947710990906,nbeats,3.51
0.32559069991111755,sz,ettm1,0.15,rse,0.4182276129722595,nbeats,10.51
0.32559069991111755,sz,ettm1,0.15,rmse,0.14336565136909485,nbeats,10.51
0.32559069991111755,sz,ettm1,0.15,corr,0.9345474243164062,nbeats,10.51
0.32559069991111755,sz,ettm1,0.15,mae,0.11044573038816452,nbeats,10.51
0.32559069991111755,sz,ettm1,0.15,nrmse,0.07108253985643387,nbeats,10.51
0.32559069991111755,sz,ettm1,0.15,data_corr,0.9910993576049804,nbeats,10.51
0.3266772627830505,pmc,ettm1,0.2,data_corr,0.989332377910614,nbeats,10.74
0.3266772627830505,pmc,ettm1,0.2,rmse,0.1483704298734665,nbeats,10.74
0.3266772627830505,pmc,ettm1,0.2,nrmse,0.07356397435069084,nbeats,10.74
0.3266772627830505,pmc,ettm1,0.2,mae,0.11306500807404518,nbeats,10.74
0.3266772627830505,pmc,ettm1,0.2,corr,0.9409998655319214,nbeats,10.74
0.3266772627830505,pmc,ettm1,0.2,rse,0.4328276216983795,nbeats,10.74
0.3346395492553711,sz,ettm2,0.05,rse,0.2674320638179779,nbeats,10.13
0.3346395492553711,sz,ettm2,0.05,data_corr,0.99823397397995,nbeats,10.13
0.3346395492553711,sz,ettm2,0.05,rmse,0.16468150913715365,nbeats,10.13
0.3346395492553711,sz,ettm2,0.05,mae,0.11826854199171065,nbeats,10.13
0.3346395492553711,sz,ettm2,0.05,corr,0.9650126397609712,nbeats,10.13
0.3346395492553711,sz,ettm2,0.05,nrmse,0.04903731495141983,nbeats,10.13
0.33519962430000305,swing,ettm2,0.05,corr,0.9643279612064362,nbeats,3.72
0.33519962430000305,swing,ettm2,0.05,data_corr,0.9979980587959291,nbeats,3.72
0.33519962430000305,swing,ettm2,0.05,mae,0.12083299458026885,nbeats,3.72
0.33519962430000305,swing,ettm2,0.05,rse,0.2724692225456238,nbeats,3.72
0.33519962430000305,swing,ettm2,0.05,nrmse,0.04996095038950443,nbeats,3.72
0.33519962430000305,swing,ettm2,0.05,rmse,0.16778334230184555,nbeats,3.72
0.3363646864891052,pmc,solar,0.2,corr,0.932663145931148,nbeats,6.9
0.3363646864891052,pmc,solar,0.2,rse,0.3654216059880224,nbeats,6.9
0.3363646864891052,pmc,solar,0.2,data_corr,0.9954863190650941,nbeats,6.9
0.3363646864891052,pmc,solar,0.2,rmse,0.3135423472571345,nbeats,6.9
0.3363646864891052,pmc,solar,0.2,mae,0.1788488886292347,nbeats,6.9
0.3363646864891052,pmc,solar,0.2,nrmse,0.08471338697117534,nbeats,6.9
0.35657891631126404,swing,solar,0.15,rse,0.370540364670548,nbeats,2.64
0.35657891631126404,swing,solar,0.15,rmse,0.3179343908201375,nbeats,2.64
0.35657891631126404,swing,solar,0.15,data_corr,0.9954012036323548,nbeats,2.64
0.35657891631126404,swing,solar,0.15,nrmse,0.0859000365233068,nbeats,2.64
0.35657891631126404,swing,solar,0.15,mae,0.1818122782575693,nbeats,2.64
0.35657891631126404,swing,solar,0.15,corr,0.9327894007985827,nbeats,2.64
0.39339929819107056,pmc,solar,0.25,rmse,0.3144897858192982,nbeats,7.52
0.39339929819107056,pmc,solar,0.25,data_corr,0.9938793182373048,nbeats,7.52
0.39339929819107056,pmc,solar,0.25,nrmse,0.0849693674798693,nbeats,7.52
0.39339929819107056,pmc,solar,0.25,rse,0.3665258093723165,nbeats,7.52
0.39339929819107056,pmc,solar,0.25,mae,0.17859560456200213,nbeats,7.52
0.39339929819107056,pmc,solar,0.25,corr,0.9333974310270466,nbeats,7.52
0.4056881070137024,pmc,ettm1,0.25,nrmse,0.07446949183940887,nbeats,13.22
0.4056881070137024,pmc,ettm1,0.25,rse,0.4381554126739502,nbeats,13.22
0.4056881070137024,pmc,ettm1,0.25,rmse,0.15019676089286804,nbeats,13.22
0.4056881070137024,pmc,ettm1,0.25,corr,0.9388654232025146,nbeats,13.22
0.4056881070137024,pmc,ettm1,0.25,mae,0.11451410129666327,nbeats,13.22
0.4056881070137024,pmc,ettm1,0.25,data_corr,0.9832921028137208,nbeats,13.22
0.4153048098087311,pmc,ettm2,0.07,mae,0.12210861220955847,nbeats,6.18
0.4153048098087311,pmc,ettm2,0.07,rse,0.2699084132909775,nbeats,6.18
0.4153048098087311,pmc,ettm2,0.07,nrmse,0.0494913924485445,nbeats,6.18
0.4153048098087311,pmc,ettm2,0.07,rmse,0.16620643436908722,nbeats,6.18
0.4153048098087311,pmc,ettm2,0.07,corr,0.9645649194717408,nbeats,6.18
0.4153048098087311,pmc,ettm2,0.07,data_corr,0.9969399571418762,nbeats,6.18
0.4167799055576325,swing,ettm1,0.2,data_corr,0.9834367036819458,nbeats,4.79
0.4167799055576325,swing,ettm1,0.2,rse,0.42904652655124653,nbeats,4.79
0.4167799055576325,swing,ettm1,0.2,mae,0.11421499401330948,nbeats,4.79
0.4167799055576325,swing,ettm1,0.2,nrmse,0.07292133197188377,nbeats,4.79
0.4167799055576325,swing,ettm1,0.2,rmse,0.14707428961992264,nbeats,4.79
0.4167799055576325,swing,ettm1,0.2,corr,0.9371104240417479,nbeats,4.79
0.420026034116745,sz,ettm1,0.2,nrmse,0.07348010689020157,nbeats,12.02
0.420026034116745,sz,ettm1,0.2,corr,0.9344194531440736,nbeats,12.02
0.420026034116745,sz,ettm1,0.2,rmse,0.14820127189159393,nbeats,12.02
0.420026034116745,sz,ettm1,0.2,mae,0.1125037856400013,nbeats,12.02
0.420026034116745,sz,ettm1,0.2,rse,0.4323341697454453,nbeats,12.02
0.420026034116745,sz,ettm1,0.2,data_corr,0.9848470091819764,nbeats,12.02
0.4273669123649597,sz,solar,0.25,mae,0.20849964845936206,nbeats,10.37
0.4273669123649597,sz,solar,0.25,corr,0.9216442411647828,nbeats,10.37
0.4273669123649597,sz,solar,0.25,rse,0.40838857766890224,nbeats,10.37
0.4273669123649597,sz,solar,0.25,data_corr,0.9967262744903564,nbeats,10.37
0.4273669123649597,sz,solar,0.25,nrmse,0.0946741491136886,nbeats,10.37
0.4273669123649597,sz,solar,0.25,rmse,0.35040925642340714,nbeats,10.37
0.4407404065132141,pmc,solar,0.3,mae,0.18320836865170792,nbeats,8.0
0.4407404065132141,pmc,solar,0.3,corr,0.9317843584350268,nbeats,8.0
0.4407404065132141,pmc,solar,0.3,nrmse,0.08620813323910584,nbeats,8.0
0.4407404065132141,pmc,solar,0.3,data_corr,0.99235600233078,nbeats,8.0
0.4407404065132141,pmc,solar,0.3,rse,0.3718693777192794,nbeats,8.0
0.4407404065132141,pmc,solar,0.3,rmse,0.31907472260130826,nbeats,8.0
0.443366676568985,sz,solar,0.3,rse,0.4191220475114916,nbeats,11.0
0.443366676568985,sz,solar,0.3,data_corr,0.9962086081504822,nbeats,11.0
0.443366676568985,sz,solar,0.3,mae,0.2176154130070556,nbeats,11.0
0.443366676568985,sz,solar,0.3,nrmse,0.09716242175389077,nbeats,11.0
0.443366676568985,sz,solar,0.3,rmse,0.3596188851741753,nbeats,11.0
0.443366676568985,sz,solar,0.3,corr,0.9198593597614456,nbeats,11.0
0.4657445549964905,pmc,ettm1,0.3,data_corr,0.9778544306755066,nbeats,15.76
0.4657445549964905,pmc,ettm1,0.3,nrmse,0.0757238157093525,nbeats,15.76
0.4657445549964905,pmc,ettm1,0.3,rmse,0.15272659063339233,nbeats,15.76
0.4657445549964905,pmc,ettm1,0.3,mae,0.11765644326806067,nbeats,15.76
0.4657445549964905,pmc,ettm1,0.3,corr,0.9359579980373384,nbeats,15.76
0.4657445549964905,pmc,ettm1,0.3,rse,0.4455354362726212,nbeats,15.76
0.4661480486392975,sz,ettm2,0.07,nrmse,0.04988844692707062,nbeats,11.33
0.4661480486392975,sz,ettm2,0.07,mae,0.1213325262069702,nbeats,11.33
0.4661480486392975,sz,ettm2,0.07,rmse,0.16753985732793808,nbeats,11.33
0.4661480486392975,sz,ettm2,0.07,corr,0.9634129405021667,nbeats,11.33
0.4661480486392975,sz,ettm2,0.07,rse,0.27207380533218384,nbeats,11.33
0.4661480486392975,sz,ettm2,0.07,data_corr,0.9965534806251526,nbeats,11.33
0.4774385094642639,swing,ettm2,0.07,nrmse,0.051211297512054436,nbeats,4.75
0.4774385094642639,swing,ettm2,0.07,corr,0.9623676538467408,nbeats,4.75
0.4774385094642639,swing,ettm2,0.07,data_corr,0.9960508346557616,nbeats,4.75
0.4774385094642639,swing,ettm2,0.07,rse,0.2792881578207016,nbeats,4.75
0.4774385094642639,swing,ettm2,0.07,mae,0.12565921619534492,nbeats,4.75
0.4774385094642639,swing,ettm2,0.07,rmse,0.17198237776756287,nbeats,4.75
0.4820616245269776,sz,solar,0.4,data_corr,0.9948007464408876,nbeats,12.04
0.4820616245269776,sz,solar,0.4,rse,0.4112976257199403,nbeats,12.04
0.4820616245269776,sz,solar,0.4,mae,0.2092342948651819,nbeats,12.04
0.4820616245269776,sz,solar,0.4,corr,0.9227866813380124,nbeats,12.04
0.4820616245269776,sz,solar,0.4,rmse,0.35290530410986,nbeats,12.04
0.4820616245269776,sz,solar,0.4,nrmse,0.0953485353821169,nbeats,12.04
0.4941412806510925,swing,solar,0.2,rmse,0.3186995669213997,nbeats,2.98
0.4941412806510925,swing,solar,0.2,rse,0.3714321481321216,nbeats,2.98
0.4941412806510925,swing,solar,0.2,nrmse,0.0861067730606019,nbeats,2.98
0.4941412806510925,swing,solar,0.2,mae,0.18088453187830586,nbeats,2.98
0.4941412806510925,swing,solar,0.2,data_corr,0.9915057420730592,nbeats,2.98
0.4941412806510925,swing,solar,0.2,corr,0.9328744427881854,nbeats,2.98
0.5353336930274963,swing,ettm1,0.25,nrmse,0.07390781864523888,nbeats,6.27
0.5353336930274963,swing,ettm1,0.25,corr,0.929141879081726,nbeats,6.27
0.5353336930274963,swing,ettm1,0.25,data_corr,0.9729682207107544,nbeats,6.27
0.5353336930274963,swing,ettm1,0.25,mae,0.11605897918343545,nbeats,6.27
0.5353336930274963,swing,ettm1,0.25,rse,0.4348506927490233,nbeats,6.27
0.5353336930274963,swing,ettm1,0.25,rmse,0.14906392246484754,nbeats,6.27
0.5383777618408203,pmc,solar,0.4,rse,0.36405269301942217,nbeats,8.93
0.5383777618408203,pmc,solar,0.4,corr,0.933713328988917,nbeats,8.93
0.5383777618408203,pmc,solar,0.4,nrmse,0.0843960405085179,nbeats,8.93
0.5383777618408203,pmc,solar,0.4,mae,0.17824805497414506,nbeats,8.93
0.5383777618408203,pmc,solar,0.4,rmse,0.3123677801862982,nbeats,8.93
0.5383777618408203,pmc,solar,0.4,data_corr,0.9886202812194824,nbeats,8.93
0.559675395488739,sz,ettm1,0.25,data_corr,0.9740981459617616,nbeats,12.78
0.559675395488739,sz,ettm1,0.25,rmse,0.14320573955774307,nbeats,12.78
0.559675395488739,sz,ettm1,0.25,nrmse,0.0710032545030117,nbeats,12.78
0.559675395488739,sz,ettm1,0.25,mae,0.10924994945526124,nbeats,12.78
0.559675395488739,sz,ettm1,0.25,corr,0.9253198206424712,nbeats,12.78
0.559675395488739,sz,ettm1,0.25,rse,0.4177611470222473,nbeats,12.78
0.5710217952728271,pmc,ettm2,0.1,data_corr,0.9942391514778136,nbeats,7.72
0.5710217952728271,pmc,ettm2,0.1,nrmse,0.05103478394448757,nbeats,7.72
0.5710217952728271,pmc,ettm2,0.1,mae,0.12679658830165866,nbeats,7.72
0.5710217952728271,pmc,ettm2,0.1,corr,0.9621506333351136,nbeats,7.72
0.5710217952728271,pmc,ettm2,0.1,rmse,0.17138958722352982,nbeats,7.72
0.5710217952728271,pmc,ettm2,0.1,rse,0.27832551300525665,nbeats,7.72
0.5803360342979431,pmc,ettm1,0.4,data_corr,0.9657556414604188,nbeats,20.19
0.5803360342979431,pmc,ettm1,0.4,nrmse,0.07812809944152832,nbeats,20.19
0.5803360342979431,pmc,ettm1,0.4,rse,0.4596814960241318,nbeats,20.19
0.5803360342979431,pmc,ettm1,0.4,mae,0.122311819344759,nbeats,20.19
0.5803360342979431,pmc,ettm1,0.4,corr,0.930301159620285,nbeats,20.19
0.5803360342979431,pmc,ettm1,0.4,rmse,0.15757576376199722,nbeats,20.19
0.6135038137435913,pmc,solar,0.5,nrmse,0.08427197229078914,nbeats,9.65
0.6135038137435913,pmc,solar,0.5,data_corr,0.9852842688560486,nbeats,9.65
0.6135038137435913,pmc,solar,0.5,corr,0.9334882016264138,nbeats,9.65
0.6135038137435913,pmc,solar,0.5,mae,0.1794602032816321,nbeats,9.65
0.6135038137435913,pmc,solar,0.5,rse,0.3635175095142468,nbeats,9.65
0.6135038137435913,pmc,solar,0.5,rmse,0.3119085772008253,nbeats,9.65
0.6177120208740234,swing,ettm1,0.3,rse,0.4480375498533249,nbeats,7.5
0.6177120208740234,swing,ettm1,0.3,nrmse,0.07614907249808311,nbeats,7.5
0.6177120208740234,swing,ettm1,0.3,mae,0.1199309341609478,nbeats,7.5
0.6177120208740234,swing,ettm1,0.3,data_corr,0.9645240306854248,nbeats,7.5
0.6177120208740234,swing,ettm1,0.3,rmse,0.153584286570549,nbeats,7.5
0.6177120208740234,swing,ettm1,0.3,corr,0.9224415719509124,nbeats,7.5
0.6177488565444946,sz,ettm1,0.3,nrmse,0.07377707213163376,nbeats,15.24
0.6177488565444946,sz,ettm1,0.3,mae,0.11365655064582825,nbeats,15.24
0.6177488565444946,sz,ettm1,0.3,rmse,0.14880022406578064,nbeats,15.24
0.6177488565444946,sz,ettm1,0.3,corr,0.9229585528373718,nbeats,15.24
0.6177488565444946,sz,ettm1,0.3,data_corr,0.9723473191261292,nbeats,15.24
0.6177488565444946,sz,ettm1,0.3,rse,0.43408140540122986,nbeats,15.24
0.6326013803482056,swing,solar,0.25,nrmse,0.08617067666186216,nbeats,3.32
0.6326013803482056,swing,solar,0.25,rmse,0.31893608780497795,nbeats,3.32
0.6326013803482056,swing,solar,0.25,mae,0.18455312967106327,nbeats,3.32
0.6326013803482056,swing,solar,0.25,rse,0.3717078041699199,nbeats,3.32
0.6326013803482056,swing,solar,0.25,data_corr,0.9863060712814332,nbeats,3.32
0.6326013803482056,swing,solar,0.25,corr,0.9334645784477484,nbeats,3.32
0.6452266573905945,sz,ettm2,0.1,rse,0.2821789085865021,nbeats,14.02
0.6452266573905945,sz,ettm2,0.1,mae,0.1274251490831375,nbeats,14.02
0.6452266573905945,sz,ettm2,0.1,rmse,0.1737624630331993,nbeats,14.02
0.6452266573905945,sz,ettm2,0.1,corr,0.9604315161705016,nbeats,14.02
0.6452266573905945,sz,ettm2,0.1,nrmse,0.051741356030106544,nbeats,14.02
0.6452266573905945,sz,ettm2,0.1,data_corr,0.9935044050216676,nbeats,14.02
0.6669836640357971,pmc,ettm1,0.5,rse,0.4758498519659042,nbeats,24.58
0.6669836640357971,pmc,ettm1,0.5,corr,0.9215761721134186,nbeats,24.58
0.6669836640357971,pmc,ettm1,0.5,rmse,0.1631181612610817,nbeats,24.58
0.6669836640357971,pmc,ettm1,0.5,nrmse,0.08087609335780144,nbeats,24.58
0.6669836640357971,pmc,ettm1,0.5,data_corr,0.9552452564239502,nbeats,24.58
0.6669836640357971,pmc,ettm1,0.5,mae,0.12642988190054893,nbeats,24.58
0.7136856317520142,pmc,solar,0.65,mae,0.1867117829752233,nbeats,10.52
0.7136856317520142,pmc,solar,0.65,data_corr,0.9801369309425354,nbeats,10.52
0.7136856317520142,pmc,solar,0.65,rse,0.3749140569349549,nbeats,10.52
0.7136856317520142,pmc,solar,0.65,nrmse,0.08691396202529172,nbeats,10.52
0.7136856317520142,pmc,solar,0.65,corr,0.9312985891448636,nbeats,10.52
0.7136856317520142,pmc,solar,0.65,rmse,0.3216871457648122,nbeats,10.52
0.7145553827285767,swing,ettm2,0.1,data_corr,0.9912720322608948,nbeats,5.74
0.7145553827285767,swing,ettm2,0.1,corr,0.9572963714599608,nbeats,5.74
0.7145553827285767,swing,ettm2,0.1,nrmse,0.05433876812458038,nbeats,5.74
0.7145553827285767,swing,ettm2,0.1,rse,0.29634426534175873,nbeats,5.74
0.7145553827285767,swing,ettm2,0.1,rmse,0.18248532712459564,nbeats,5.74
0.7145553827285767,swing,ettm2,0.1,mae,0.13685780763626101,nbeats,5.74
0.7520884871482849,pmc,ettm1,0.65,corr,0.9126149415969848,nbeats,30.52
0.7520884871482849,pmc,ettm1,0.65,nrmse,0.08362380042672157,nbeats,30.52
0.7520884871482849,pmc,ettm1,0.65,rse,0.4920165538787842,nbeats,30.52
0.7520884871482849,pmc,ettm1,0.65,rmse,0.1686599925160408,nbeats,30.52
0.7520884871482849,pmc,ettm1,0.65,data_corr,0.9461191296577454,nbeats,30.52
0.7520884871482849,pmc,ettm1,0.65,mae,0.13162710517644882,nbeats,30.52
0.7692326903343201,swing,solar,0.3,nrmse,0.08881861180251767,nbeats,3.66
0.7692326903343201,swing,solar,0.3,rmse,0.3287366615875877,nbeats,3.66
0.7692326903343201,swing,solar,0.3,data_corr,0.9797423481941224,nbeats,3.66
0.7692326903343201,swing,solar,0.3,rse,0.38312999783076,nbeats,3.66
0.7692326903343201,swing,solar,0.3,corr,0.9296759316365172,nbeats,3.66
0.7692326903343201,swing,solar,0.3,mae,0.19006127017750368,nbeats,3.66
0.8000022172927856,pmc,solar,0.8,mae,0.18460631024835933,nbeats,11.31
0.8000022172927856,pmc,solar,0.8,data_corr,0.9750655889511108,nbeats,11.31
0.8000022172927856,pmc,solar,0.8,nrmse,0.08652382939754953,nbeats,11.31
0.8000022172927856,pmc,solar,0.8,rse,0.37323117189783095,nbeats,11.31
0.8000022172927856,pmc,solar,0.8,rmse,0.3202431815436023,nbeats,11.31
0.8000022172927856,pmc,solar,0.8,corr,0.9312469123871484,nbeats,11.31
0.8164338469505309,pmc,ettm1,0.8,mae,0.1367184817790985,nbeats,34.07
0.8164338469505309,pmc,ettm1,0.8,data_corr,0.9375617504119872,nbeats,34.07
0.8164338469505309,pmc,ettm1,0.8,nrmse,0.08675629645586014,nbeats,34.07
0.8164338469505309,pmc,ettm1,0.8,rmse,0.1749778911471367,nbeats,34.07
0.8164338469505309,pmc,ettm1,0.8,rse,0.5104471743106842,nbeats,34.07
0.8164338469505309,pmc,ettm1,0.8,corr,0.9026630222797394,nbeats,34.07
0.8199973106384277,pmc,ettm2,0.15,nrmse,0.05409729108214378,nbeats,10.43
0.8199973106384277,pmc,ettm2,0.15,mae,0.13617167621850967,nbeats,10.43
0.8199973106384277,pmc,ettm2,0.15,rmse,0.18167437613010406,nbeats,10.43
0.8199973106384277,pmc,ettm2,0.15,data_corr,0.9881771802902222,nbeats,10.43
0.8199973106384277,pmc,ettm2,0.15,rse,0.29502734541893005,nbeats,10.43
0.8199973106384277,pmc,ettm2,0.15,corr,0.9570161402225494,nbeats,10.43
0.8392094373703003,sz,solar,0.5,mae,0.22293144859127895,nbeats,12.92
0.8392094373703003,sz,solar,0.5,nrmse,0.09987880839271668,nbeats,12.92
0.8392094373703003,sz,solar,0.5,data_corr,0.9882217645645142,nbeats,12.92
0.8392094373703003,sz,solar,0.5,rse,0.4308395151223893,nbeats,12.92
0.8392094373703003,sz,solar,0.5,rmse,0.3696728125786504,nbeats,12.92
0.8392094373703003,sz,solar,0.5,corr,0.9200176615105742,nbeats,12.92
0.8799838423728943,swing,ettm1,0.4,corr,0.8989123702049255,nbeats,10.99
0.8799838423728943,swing,ettm1,0.4,mae,0.12738648056983948,nbeats,10.99
0.8799838423728943,swing,ettm1,0.4,nrmse,0.08070725575089455,nbeats,10.99
0.8799838423728943,swing,ettm1,0.4,rse,0.4748564809560776,nbeats,10.99
0.8799838423728943,swing,ettm1,0.4,rmse,0.16277764737606049,nbeats,10.99
0.8799838423728943,swing,ettm1,0.4,data_corr,0.9432805180549622,nbeats,10.99
0.957632839679718,sz,ettm1,0.4,rmse,0.1612764596939087,nbeats,17.0
0.957632839679718,sz,ettm1,0.4,rse,0.4704772084951401,nbeats,17.0
0.957632839679718,sz,ettm1,0.4,nrmse,0.07996295019984245,nbeats,17.0
0.957632839679718,sz,ettm1,0.4,mae,0.12500932067632675,nbeats,17.0
0.957632839679718,sz,ettm1,0.4,corr,0.9028608798980712,nbeats,17.0
0.957632839679718,sz,ettm1,0.4,data_corr,0.9488222002983092,nbeats,17.0
0.9598940014839172,sz,solar,0.65,data_corr,0.9870558977127076,nbeats,14.08
0.9598940014839172,sz,solar,0.65,rmse,0.3827529069028621,nbeats,14.08
0.9598940014839172,sz,solar,0.65,corr,0.9218919212214834,nbeats,14.08
0.9598940014839172,sz,solar,0.65,rse,0.4460838644622519,nbeats,14.08
0.9598940014839172,sz,solar,0.65,mae,0.2298675164691737,nbeats,14.08
0.9598940014839172,sz,solar,0.65,nrmse,0.10341280978614796,nbeats,14.08
0.9755663275718688,swing,solar,0.4,nrmse,0.0943767068408129,nbeats,4.37
0.9755663275718688,swing,solar,0.4,rse,0.4071055238691533,nbeats,4.37
0.9755663275718688,swing,solar,0.4,rmse,0.3493083590122025,nbeats,4.37
0.9755663275718688,swing,solar,0.4,mae,0.20263995584014224,nbeats,4.37
0.9755663275718688,swing,solar,0.4,data_corr,0.9656447768211364,nbeats,4.37
0.9755663275718688,swing,solar,0.4,corr,0.9193988024583248,nbeats,4.37
0.9787404537200928,sz,ettm2,0.15,mae,0.141794815659523,nbeats,16.89
0.9787404537200928,sz,ettm2,0.15,nrmse,0.055840369313955314,nbeats,16.89
0.9787404537200928,sz,ettm2,0.15,rse,0.3045334666967392,nbeats,16.89
0.9787404537200928,sz,ettm2,0.15,data_corr,0.9857264757156372,nbeats,16.89
0.9787404537200928,sz,ettm2,0.15,rmse,0.187528133392334,nbeats,16.89
0.9787404537200928,sz,ettm2,0.15,corr,0.95340895652771,nbeats,16.89
1.066137194633484,pmc,ettm2,0.2,data_corr,0.9794628620147704,nbeats,13.12
1.066137194633484,pmc,ettm2,0.2,corr,0.9475431442260742,nbeats,13.12
1.066137194633484,pmc,ettm2,0.2,rmse,0.19941478222608566,nbeats,13.12
1.066137194633484,pmc,ettm2,0.2,nrmse,0.059379862621426575,nbeats,13.12
1.066137194633484,pmc,ettm2,0.2,rse,0.3238366097211838,nbeats,13.12
1.066137194633484,pmc,ettm2,0.2,mae,0.15104741603136065,nbeats,13.12
1.09906005859375,swing,ettm2,0.15,corr,0.9483682215213776,nbeats,6.98
1.09906005859375,swing,ettm2,0.15,rmse,0.20013484358787534,nbeats,6.98
1.09906005859375,swing,ettm2,0.15,nrmse,0.05959427542984485,nbeats,6.98
1.09906005859375,swing,ettm2,0.15,data_corr,0.9793646335601808,nbeats,6.98
1.09906005859375,swing,ettm2,0.15,mae,0.15379752218723294,nbeats,6.98
1.09906005859375,swing,ettm2,0.15,rse,0.3250059336423874,nbeats,6.98
1.1238726377487185,sz,solar,0.8,corr,0.9221304393153704,nbeats,14.77
1.1238726377487185,sz,solar,0.8,data_corr,0.9836475849151612,nbeats,14.77
1.1238726377487185,sz,solar,0.8,rmse,0.39384990271426107,nbeats,14.77
1.1238726377487185,sz,solar,0.8,rse,0.4590169883816126,nbeats,14.77
1.1238726377487185,sz,solar,0.8,mae,0.2338040116593884,nbeats,14.77
1.1238726377487185,sz,solar,0.8,nrmse,0.10641101436237896,nbeats,14.77
1.1346702575683594,swing,solar,0.5,corr,0.90909735289799,nbeats,5.18
1.1346702575683594,swing,solar,0.5,mae,0.21186920317592892,nbeats,5.18
1.1346702575683594,swing,solar,0.5,data_corr,0.9536796808242798,nbeats,5.18
1.1346702575683594,swing,solar,0.5,nrmse,0.09781787914654848,nbeats,5.18
1.1346702575683594,swing,solar,0.5,rse,0.4219494435305319,nbeats,5.18
1.1346702575683594,swing,solar,0.5,rmse,0.3620448730465629,nbeats,5.18
1.162666916847229,sz,ettm1,0.5,corr,0.88656085729599,nbeats,18.39
1.162666916847229,sz,ettm1,0.5,rse,0.4877315163612366,nbeats,18.39
1.162666916847229,sz,ettm1,0.5,nrmse,0.08289551362395288,nbeats,18.39
1.162666916847229,sz,ettm1,0.5,mae,0.1276080757379532,nbeats,18.39
1.162666916847229,sz,ettm1,0.5,data_corr,0.9224156141281128,nbeats,18.39
1.162666916847229,sz,ettm1,0.5,rmse,0.16719111800193787,nbeats,18.39
1.1999337673187256,swing,ettm1,0.5,rmse,0.18469258397817606,nbeats,13.45
1.1999337673187256,swing,ettm1,0.5,corr,0.8599400222301483,nbeats,13.45
1.1999337673187256,swing,ettm1,0.5,rse,0.5387869477272034,nbeats,13.45
1.1999337673187256,swing,ettm1,0.5,mae,0.14555545896291733,nbeats,13.45
1.1999337673187256,swing,ettm1,0.5,nrmse,0.09157297015190123,nbeats,13.45
1.1999337673187256,swing,ettm1,0.5,data_corr,0.9025612473487854,nbeats,13.45
1.206373929977417,pmc,belhle02,0.01,nrmse,0.03171108290553093,nbeats,3.15
1.206373929977417,pmc,belhle02,0.01,mae,0.09050393104553224,nbeats,3.15
1.206373929977417,pmc,belhle02,0.01,corr,0.9856482148170472,nbeats,3.15
1.206373929977417,pmc,belhle02,0.01,rse,0.16915838420391086,nbeats,3.15
1.206373929977417,pmc,belhle02,0.01,rmse,0.1435825228691101,nbeats,3.15
1.206373929977417,pmc,belhle02,0.01,data_corr,0.9999750256538392,nbeats,3.15
1.3118575811386108,sz,ettm2,0.2,nrmse,0.061213374137878425,nbeats,18.54
1.3118575811386108,sz,ettm2,0.2,rse,0.3338359296321869,nbeats,18.54
1.3118575811386108,sz,ettm2,0.2,rmse,0.2055722400546074,nbeats,18.54
1.3118575811386108,sz,ettm2,0.2,corr,0.942881077528,nbeats,18.54
1.3118575811386108,sz,ettm2,0.2,data_corr,0.9739961028099059,nbeats,18.54
1.3118575811386108,sz,ettm2,0.2,mae,0.15804404020309448,nbeats,18.54
1.3178571462631226,swing,belhle02,0.01,data_corr,0.9999687075614928,nbeats,1.48
1.3178571462631226,swing,belhle02,0.01,rmse,0.14427056163549426,nbeats,1.48
1.3178571462631226,swing,belhle02,0.01,corr,0.98562353849411,nbeats,1.48
1.3178571462631226,swing,belhle02,0.01,mae,0.09096414968371393,nbeats,1.48
